,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,time,trend,SMA,EMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
776,124.2,124.2,122.25,122.7,114.373,933723,0.0,1.0,2016-11-28,UP,120.8142,120.8122,0.5812,0.7806,-0.1994,90.1518,83.0012,51.4935,6.1352,56.6311,28.3333,63.3333,114.1284,120.8142,127.4999,277032487.3917,128465309.0
777,124.6,125.3,124.1,125.1,116.6101,1116511,0.0,1.0,2016-11-25,UP,120.8175,120.6974,0.3364,0.731,-0.3946,91.5313,96.6552,51.684,6.1622,98.7183,30.0,65.0,114.1248,120.8175,127.5102,277535263.5631,129399032.0
778,123.5,124.95,123.2,124.7,116.2373,1116857,0.0,1.0,2016-11-24,DOWN,120.8217,120.5651,-0.0216,0.5557,-0.5773,81.7163,90.7989,51.1959,6.2227,85.6766,31.6667,66.6667,114.1192,120.8217,127.5241,276790929.9955,128282521.0
779,122.4,123.3,121.5,123.0,114.6526,1640988,0.0,1.0,2016-11-23,DOWN,120.8367,120.4656,-0.3662,0.3501,-0.7162,70.5404,87.1399,50.7061,6.2776,44.6064,33.3333,68.3333,114.1064,120.8367,127.567,275993174.9955,127165664.0
780,120.9,121.7,119.55,120.6,112.4155,1112253,0.0,1.0,2016-11-22,DOWN,120.8508,120.4,-0.6887,0.1151,-0.8038,58.9678,67.21,50.0338,6.302,-3.6754,35.0,70.0,114.1039,120.8508,127.5978,274899187.6328,125524676.0
781,118.45,120.8,117.65,120.1,111.9495,1578932,0.0,1.0,2016-11-21,DOWN,120.8892,120.3831,-0.9376,-0.1051,-0.8325,60.1626,57.2712,48.9148,6.2959,-30.3423,36.6667,71.6667,114.1154,120.8892,127.6629,274925055.634,124412423.0
782,120.0,120.0,117.05,117.15,109.1997,1220126,0.0,1.0,2016-11-18,DOWN,120.9267,120.4486,-0.9922,-0.186,-0.8062,65.6188,52.4222,49.6059,6.2721,-65.1963,38.3333,73.3333,114.1825,120.9267,127.6708,274047875.439,122833491.0
783,117.1,118.6,116.25,117.55,109.5725,821969,0.0,1.0,2016-11-17,UP,120.9608,120.4638,-1.2053,-0.4456,-0.7598,72.1752,70.7943,48.2609,6.2322,-81.2896,40.0,75.0,114.215,120.9608,127.7066,275185282.209,124053617.0
784,118.5,119.8,116.5,118.05,110.0386,1010011,0.0,1.0,2016-11-16,UP,121.06,120.5778,-1.1645,-0.5161,-0.6484,64.9276,73.6398,48.8802,6.164,-68.4885,41.6667,76.6667,114.3694,121.06,127.7506,275097835.9728,124875586.0
785,117.05,118.95,115.85,118.5,110.458,1321035,0.0,1.0,2016-11-15,UP,121.105,120.6483,-1.238,-0.7187,-0.5193,54.6134,72.0915,48.2033,6.0987,-79.0858,43.3333,78.3333,114.4477,121.105,127.7623,275159047.7699,125885597.0
786,117.6,118.9,115.55,117.0,109.0598,1337012,0.0,1.0,2016-11-14,DOWN,121.1417,120.7703,-1.1662,-0.8265,-0.3397,40.9432,49.0515,48.4425,6.0156,-96.2683,45.0,80.0,114.5502,121.1417,127.7332,274221536.6479,124564562.0
787,115.6,119.0,115.3,117.5,109.5259,1694157,0.0,1.0,2016-11-11,UP,121.2075,120.8777,-1.1135,-0.9805,-0.133,34.8691,42.6972,47.5109,5.9302,-96.2056,46.6667,81.6667,114.6802,121.2075,127.7348,274401137.1837,125901574.0
788,117.55,117.65,113.7,114.75,106.9625,1864947,0.0,1.0,2016-11-10,DOWN,121.325,121.0566,-0.8265,-0.9386,0.1121,28.0972,31.081,48.3485,5.8433,-147.9304,48.3333,83.3333,114.9538,121.325,127.6962,274080622.1276,124207417.0
789,114.1,117.0,113.4,116.4,108.5006,2654862,0.0,1.0,2016-11-09,UP,121.4408,121.1755,-0.6467,-0.9934,0.3467,21.662,30.8292,46.7142,5.7293,-149.0736,50.0,85.0,115.0957,121.4408,127.786,274954076.5846,126072364.0
790,119.5,119.55,116.75,118.85,110.7843,1209846,0.0,1.0,2016-11-08,UP,121.6233,121.4153,-0.0565,-0.6516,0.5951,13.3344,22.3814,49.1057,5.601,-82.0635,51.6667,86.6667,115.5075,121.6233,127.7392,273184166.709,128727226.0
791,118.05,119.35,118.05,119.35,111.2504,1405521,0.0,1.0,2016-11-07,UP,121.7233,121.4803,0.1478,-0.6102,0.758,9.0913,11.7753,48.4083,5.5205,-70.6141,53.3333,88.3333,115.5537,121.7233,127.893,272579247.0058,129937072.0
792,119.0,119.3,117.4,118.7,110.6445,1128326,0.0,1.0,2016-11-04,DOWN,121.8658,121.5965,0.5541,-0.3564,0.9105,13.7364,5.8465,48.8394,5.4587,-84.542,55.0,90.0,115.6474,121.8658,128.0843,271173726.0058,128531551.0
793,120.15,121.0,119.2,119.2,111.1105,1190320,0.0,1.0,2016-11-03,UP,122.005,121.6846,0.9678,-0.0318,0.9996,26.5483,9.6522,49.3628,5.3949,-53.1964,56.6667,91.6667,115.6765,122.005,128.3335,270758033.6306,129659877.0
794,123.35,123.35,119.95,120.25,112.0893,1163584,0.0,1.0,2016-11-02,UP,122.0967,121.7366,1.3648,0.3572,1.0076,41.3358,25.7106,50.8539,5.3576,-20.3602,58.3333,93.3333,115.7192,122.0967,128.4741,271948353.6306,130850197.0
795,125.95,126.6,123.5,123.65,115.2585,921706,0.0,1.0,2016-11-01,UP,122.0833,121.6819,1.5257,0.6074,0.9183,53.9916,44.2822,52.1115,5.3313,62.973,60.0,95.0,115.713,122.0833,128.4536,272906597.2809,132013781.0
796,125.8,126.15,124.85,125.2,116.7033,745723,0.0,1.0,2016-10-31,UP,122.0608,121.5372,1.4442,0.6778,0.7664,64.0727,54.0146,52.0442,5.361,83.8927,61.6667,96.6667,115.736,122.0608,128.3857,273739104.9747,132935487.0
797,124.45,125.95,123.7,125.95,117.4024,1087244,0.0,1.0,2016-10-28,UP,121.9633,121.3927,1.3345,0.7376,0.597,75.9381,63.678,51.4404,5.4133,81.2942,63.3333,98.3333,115.6919,121.9633,128.2348,274083287.5143,133681210.0
798,126.55,128.75,124.6,125.65,117.1228,1514246,0.0,1.0,2016-10-27,DOWN,121.8758,121.2891,1.3125,0.8999,0.4126,85.5322,74.5256,52.4506,5.463,112.8209,65.0,100.0,115.5991,121.8758,128.1525,272996043.5143,132593966.0
799,126.0,126.6,121.9,126.0,117.4491,1693284,0.0,1.0,2016-10-26,UP,121.7458,121.1107,1.0515,0.8639,0.1876,91.6634,89.6107,52.2089,5.5282,78.177,66.6667,45.0,115.539,121.7458,127.9526,273744042.605,134108212.0
800,125.55,127.45,125.5,126.9,118.288,1326079,0.0,1.0,2016-10-25,UP,121.7308,120.945,0.759,0.7874,-0.0284,91.3125,92.4603,52.0126,5.558,127.0029,68.3333,0.0,115.561,121.7308,127.9007,272483085.6159,135801496.0
801,123.4,125.85,123.3,125.85,117.3092,1157622,0.0,1.0,2016-10-24,DOWN,121.7625,120.7889,0.4206,0.6458,-0.2252,91.136,92.9192,51.0686,5.6472,86.1655,70.0,1.6667,115.4958,121.7625,128.0292,271905046.1244,134475417.0
802,122.7,123.9,122.2,123.25,114.8857,1209555,0.0,1.0,2016-10-21,DOWN,121.7825,120.7004,0.2013,0.588,-0.3867,86.7718,88.5578,50.7585,5.7107,36.9715,71.6667,0.0,115.4875,121.7825,128.0775,270747424.1244,133317795.0
803,121.7,123.8,121.1,123.4,115.0255,1177482,0.0,1.0,2016-10-20,UP,121.8742,120.6326,-0.0101,0.5235,-0.5337,82.5374,91.9309,50.3162,5.7414,26.7633,73.3333,0.0,115.3716,121.8742,128.3767,270462822.6286,134527350.0
804,121.5,122.05,120.85,121.35,113.1146,1089220,0.0,1.0,2016-10-19,DOWN,121.9608,120.5964,-0.1781,0.4865,-0.6646,68.6673,79.8267,50.2283,5.7709,-9.7688,75.0,1.6667,115.3325,121.9608,128.5892,269634224.9236,133349868.0
805,120.85,121.35,119.6,121.3,113.068,832877,0.0,1.0,2016-10-18,DOWN,121.9783,120.5658,-0.3695,0.4167,-0.7862,58.8777,75.8547,49.9452,5.7704,-26.9995,76.6667,3.3333,115.3494,121.9783,128.6073,269815765.053,132260648.0
806,119.95,121.1,119.35,119.65,111.53,699053,0.0,1.0,2016-10-17,DOWN,121.9758,120.5562,-0.5423,0.348,-0.8903,49.8036,50.3205,49.5545,5.7576,-44.934,78.3333,5.0,115.3451,121.9758,128.6066,269030476.6668,131427771.0
807,118.3,121.25,118.05,120.6,112.4155,1273172,0.0,1.0,2016-10-14,UP,121.9858,120.5767,-0.6633,0.3141,-0.9774,57.7708,50.4578,48.8345,5.7402,-46.9114,80.0,6.6667,115.3655,121.9858,128.6062,269489851.9143,132126824.0
808,119.4,119.5,116.7,117.7,109.7123,1161459,0.0,1.0,2016-10-13,DOWN,122.0742,120.6539,-0.6401,0.4158,-1.0559,67.2633,48.6325,49.2957,5.7225,-98.1409,81.6667,8.3333,115.5117,122.0742,128.6366,268733907.7468,130853652.0
809,120.3,121.5,119.55,120.1,111.9495,735308,0.0,1.0,2016-10-12,UP,122.0208,120.6964,-0.7131,0.4467,-1.1598,79.212,74.2222,49.6732,5.6744,-40.0806,83.3333,10.0,115.3217,122.0208,128.7199,269065754.0797,132015111.0
810,121.0,121.9,120.25,120.3,112.1359,1061795,0.0,1.0,2016-10-11,UP,121.9542,120.7098,-0.8876,0.3839,-1.2715,82.2987,78.9353,49.9658,5.6679,-26.3873,85.0,11.6667,115.1099,121.9542,128.7985,269386275.7548,132750419.0
811,118.75,121.55,118.35,121.35,113.1146,1060710,0.0,1.0,2016-10-10,UP,121.8842,120.7,-1.1687,0.1988,-1.3675,85.5037,84.4786,49.0166,5.6718,-33.9419,86.6667,13.3333,114.9174,121.8842,128.8509,270383715.6742,133812214.0
812,119.8,119.95,117.7,118.55,110.5047,1259918,0.0,1.0,2016-10-07,DOWN,121.85,120.7661,-1.2814,0.1358,-1.4172,86.2763,83.4822,49.447,5.67,-71.0089,88.3333,15.0,114.8025,121.85,128.8975,269455597.2695,132751504.0
813,120.7,121.35,119.85,120.0,111.8562,913539,0.0,1.0,2016-10-06,UP,121.7875,120.7988,-1.5135,-0.0623,-1.4511,82.1391,88.5504,49.8158,5.6413,-30.831,90.0,16.6667,114.6032,121.7875,128.9718,269763570.389,134011422.0
814,117.25,120.9,116.65,120.25,112.0893,1310593,0.0,1.0,2016-10-05,UP,121.725,120.8022,-1.8793,-0.4438,-1.4355,70.4864,86.7963,48.3643,5.6438,-54.0535,91.6667,18.3333,114.4394,121.725,129.0106,270494399.7303,134924961.0
815,117.0,119.85,116.55,118.6,110.5513,1519985,0.0,1.0,2016-10-04,DOWN,121.6675,120.9226,-1.9677,-0.6431,-1.3246,52.9208,71.0705,48.2577,5.6389,-72.4857,0.0,20.0,114.1896,121.6675,129.1454,269584694.942,133614368.0
816,114.0,117.25,111.6,116.95,109.0132,1313487,0.0,1.0,2016-09-30,DOWN,121.5842,121.0556,-2.0264,-0.8626,-1.1638,36.8833,53.5923,46.9653,5.6165,-133.8389,0.0,21.6667,113.7951,121.5842,129.3732,269216215.3274,132094383.0
817,116.1,117.4,115.25,115.55,107.7082,918888,0.0,1.0,2016-09-29,DOWN,121.4575,121.2947,-1.7664,-0.8182,-0.9482,25.1972,34.0996,47.7869,5.5502,-110.3617,0.0,23.3333,112.9639,121.4575,129.9511,268042215.0539,130780896.0
818,113.45,115.4,113.1,114.55,106.7761,1187597,0.0,1.0,2016-09-28,DOWN,121.3108,121.4708,-1.6226,-0.879,-0.7436,24.8493,22.9581,46.6284,5.5354,-135.7502,0.0,25.0,112.1728,121.3108,130.4489,268704666.7666,129862008.0
819,117.45,117.75,110.6,113.2,105.5177,2595299,0.0,1.0,2016-09-27,DOWN,121.2117,121.7427,-1.1458,-0.6219,-0.5239,29.3056,18.5339,48.2163,5.4864,-136.4625,1.6667,26.6667,111.6168,121.2117,130.8065,268394856.1129,128674411.0
820,118.4,118.45,115.35,116.2,108.3141,1284652,0.0,1.0,2016-09-26,UP,121.0958,121.8882,-0.9277,-0.5593,-0.3684,33.9724,33.0558,48.6029,5.4365,-79.9512,3.3333,28.3333,111.1604,121.0958,131.0313,269102666.4417,131269710.0
821,121.15,121.4,118.8,119.15,111.0639,965021,0.0,1.0,2016-09-23,UP,121.0392,122.0065,-0.7326,-0.504,-0.2286,29.3295,36.3269,49.738,5.456,-20.9726,5.0,30.0,111.0046,121.0392,131.0738,269682832.7791,132554362.0
822,119.8,122.2,119.4,121.0,112.7884,1011297,0.0,1.0,2016-09-22,UP,120.8458,122.0355,-0.7529,-0.6503,-0.1026,21.3796,32.5344,49.1649,5.5301,0.5409,6.6667,31.6667,110.3891,120.8458,131.3025,270388041.4132,133519383.0
823,119.3,120.4,118.35,119.1,111.0173,687208,0.0,1.0,2016-09-21,DOWN,120.66,122.1113,-0.6305,-0.6905,0.06,16.5478,19.1271,48.9529,5.6151,-21.5025,8.3333,33.3333,109.7491,120.66,131.5709,270243569.6258,132508086.0
824,119.85,120.65,118.35,118.35,110.3182,778595,0.0,1.0,2016-09-20,DOWN,120.5183,122.2066,-0.4141,-0.6467,0.2326,15.6925,12.4773,49.1747,5.6721,-20.3965,10.0,35.0,109.3235,120.5183,131.7132,270427943.2525,131820878.0
825,119.5,120.1,118.7,119.5,111.3902,958092,0.0,1.0,2016-09-19,UP,120.3483,122.2865,-0.1879,-0.5822,0.3943,18.0735,18.039,49.0302,5.7301,-12.316,11.6667,36.6667,108.8134,120.3483,131.8833,271206538.2525,132599473.0
826,121.85,122.65,117.8,117.95,109.9454,2658345,0.0,1.0,2016-09-16,DOWN,120.2733,122.3809,0.1392,-0.4006,0.5398,18.5858,16.5611,49.9682,5.7802,-8.8458,13.3333,38.3333,108.6591,120.2733,131.8876,271069664.983,131641381.0
827,122.1,123.65,120.9,122.4,114.0934,1017188,0.0,1.0,2016-09-15,UP,120.0925,122.3989,0.3154,-0.3246,0.6399,19.2956,19.6203,50.0684,5.8312,31.2038,15.0,40.0,108.2465,120.0925,131.9385,273563582.9113,134299726.0
828,122.8,123.4,121.1,122.55,114.2332,868782,0.0,1.0,2016-09-14,UP,120.1383,122.4091,0.5102,-0.2109,0.7211,25.1514,19.5761,50.3464,5.9297,30.5993,16.6667,41.6667,108.2405,120.1383,132.0362,273471111.2749,135316914.0
829,123.85,124.4,121.95,122.1,113.8137,851658,0.0,1.0,2016-09-13,DOWN,120.1667,122.3958,0.6802,-0.0937,0.7738,37.6898,18.6904,50.7621,6.0266,36.4852,18.3333,43.3333,108.2355,120.1667,132.0978,273244470.4874,134448132.0
830,122.8,123.5,121.35,123.05,114.6993,1186645,0.0,1.0,2016-09-12,UP,120.1708,122.3465,0.7803,-0.0169,0.7972,55.421,37.1877,50.359,6.1193,33.6816,20.0,45.0,108.2344,120.1708,132.1073,273991842.9683,135299790.0
831,125.3,126.65,124.5,124.85,116.3771,902883,0.0,1.0,2016-09-09,UP,120.1908,122.3312,1.0037,0.2022,0.8015,66.0844,57.1912,51.3431,6.2189,69.253,21.6667,46.6667,108.2328,120.1908,132.1488,273301929.363,136486435.0
832,126.85,127.9,124.15,125.9,117.3558,1140447,0.0,1.0,2016-09-08,UP,120.0858,122.2305,1.0197,0.2688,0.7509,67.7178,71.8841,51.9621,6.2801,80.0183,23.3333,48.3333,108.1987,120.0858,131.973,273910851.9464,137389318.0
833,125.7,127.55,124.85,126.75,118.1482,1042527,0.0,1.0,2016-09-07,UP,119.9408,122.0739,0.8674,0.1837,0.6837,63.2111,69.1779,51.5358,6.3425,87.6518,25.0,50.0,108.1756,119.9408,131.706,273986881.7464,138529765.0
834,125.4,126.4,124.25,125.05,116.5635,867938,0.0,1.0,2016-09-06,DOWN,119.88,121.951,0.7776,0.1398,0.6378,61.5083,62.0916,51.4252,6.3951,74.3717,26.6667,51.6667,108.1971,119.88,131.5629,273562149.8335,137487238.0
835,124.7,125.95,124.35,124.85,116.3771,745682,0.0,1.0,2016-09-05,DOWN,119.7975,121.8341,0.6821,0.0793,0.6028,65.2271,58.364,51.1696,6.4651,74.1241,28.3333,53.3333,108.2021,119.7975,131.3929,273784178.479,136619300.0
836,124.4,125.55,121.85,125.15,116.6567,1126209,0.0,1.0,2016-09-02,UP,119.7692,121.7369,0.6216,0.0387,0.583,70.4735,64.0694,51.061,6.5428,63.2237,30.0,55.0,108.2136,119.7692,131.3248,274063808.7845,137364982.0
837,124.85,126.95,123.05,123.85,115.445,940549,0.0,1.0,2016-09-01,DOWN,119.8258,121.6467,0.566,-0.0074,0.5733,76.3914,73.2479,51.229,6.6275,68.6471,31.6667,0.0,108.1473,119.8258,131.5044,273181105.0608,136238773.0
838,124.4,126.1,124.2,124.5,116.0508,889574,0.0,1.0,2016-08-31,UP,119.9392,121.5381,0.4408,-0.1344,0.5752,72.6332,74.1033,51.0707,6.6961,71.2449,33.3333,0.0,107.9402,119.9392,131.9381,273735789.4086,137179322.0
839,123.25,125.25,122.8,124.8,116.3305,964915,0.0,1.0,2016-08-30,UP,120.09,121.4411,0.3205,-0.2883,0.6088,71.0158,81.823,50.6685,6.749,59.4463,35.0,1.6667,107.6511,120.09,132.5289,274344442.6711,138068896.0
840,123.2,124.9,121.85,122.4,114.0934,589692,0.0,1.0,2016-08-29,DOWN,120.2258,121.3797,0.2794,-0.4015,0.6808,63.4925,61.9733,50.6511,6.8144,39.7947,36.6667,3.3333,107.4777,120.2258,132.974,273733984.28,137103981.0
841,120.7,124.25,120.55,124.2,115.7712,1262102,0.0,1.0,2016-08-26,UP,120.3567,121.318,0.2279,-0.5533,0.7812,61.0512,69.251,49.783,6.8856,36.465,38.3333,0.0,107.331,120.3567,133.3823,274110999.5094,137693673.0
842,122.05,122.4,119.45,120.4,112.2291,1002019,0.0,1.0,2016-08-25,DOWN,120.5958,121.339,0.4134,-0.5061,0.9195,49.256,59.2532,50.2524,6.9668,5.2266,40.0,1.6667,107.0376,120.5958,134.154,272883010.4846,136431571.0
843,123.05,123.9,121.15,122.65,114.3264,721191,0.0,1.0,2016-08-24,UP,120.7492,121.3149,0.5068,-0.5393,1.046,35.6367,54.6495,50.5999,7.0743,24.7585,41.6667,3.3333,106.9232,120.7492,134.5751,273239659.2066,137433590.0
844,121.2,123.55,120.0,122.95,114.606,989956,0.0,1.0,2016-08-23,UP,120.935,121.2561,0.5167,-0.6642,1.1809,22.2895,33.8655,49.9705,7.1601,17.3667,43.3333,0.0,106.6968,120.935,135.1732,273174096.3884,138154781.0
845,119.25,122.25,118.7,120.05,111.9029,952770,0.0,1.0,2016-08-22,DOWN,121.2317,121.258,0.7103,-0.6366,1.3469,16.1059,18.3952,49.301,7.252,-6.8865,45.0,1.6667,106.2608,121.2317,136.2025,272518776.5191,137164825.0
846,121.55,121.55,118.75,119.9,111.763,955176,0.0,1.0,2016-08-19,DOWN,121.5175,121.326,1.1455,-0.3606,1.5061,20.6471,14.6078,50.0783,7.3626,-12.715,46.6667,3.3333,106.0619,121.5175,136.9731,272746901.8938,136212055.0
847,122.65,122.7,120.15,121.75,113.4875,732950,0.0,1.0,2016-08-18,UP,121.7375,121.3184,1.4502,-0.146,1.5962,30.3912,15.3147,50.4524,7.4844,0.8041,48.3333,5.0,105.9148,121.7375,137.5602,272917468.8508,137167231.0
848,124.5,124.85,121.25,121.75,113.4875,1005078,0.0,1.0,2016-08-17,NC,121.9217,121.2733,1.706,0.0733,1.6327,48.1854,32.0187,51.0835,7.5897,9.7418,50.0,6.6667,105.8063,121.9217,138.037,272730637.6846,137167231.0
849,125.05,125.85,123.45,124.15,115.7246,912555,0.0,1.0,2016-08-16,UP,122.0875,121.1639,1.8193,0.2049,1.6144,62.0517,43.84,51.271,7.6822,26.3365,51.6667,8.3333,105.6675,122.0875,138.5075,273456527.2329,138172309.0
850,125.5,127.2,125.45,126.35,117.7753,544019,0.0,1.0,2016-08-15,UP,122.15,121.0322,1.8814,0.3183,1.5632,77.9213,68.6975,51.4228,7.7468,43.0989,53.3333,10.0,105.657,122.15,138.643,273836755.34,139084864.0
851,126.6,127.2,124.6,124.65,116.1907,781151,0.0,1.0,2016-08-12,DOWN,122.22,120.8807,1.8876,0.404,1.4836,83.616,73.6177,51.7915,7.7854,34.0419,55.0,11.6667,105.6353,122.22,138.8047,273821210.9912,138540845.0
852,127.35,127.9,125.9,127.1,118.4744,722793,0.0,1.0,2016-08-11,UP,122.2567,120.6869,1.756,0.3734,1.3826,85.5432,91.4488,52.0417,7.8247,47.7132,56.6667,13.3333,105.6238,122.2567,138.8896,274572315.8705,139321996.0
853,125.65,127.55,124.8,126.4,117.8219,941327,0.0,1.0,2016-08-10,DOWN,122.2675,120.461,1.4861,0.1968,1.2893,74.4509,85.7815,51.5197,7.8471,40.2332,58.3333,15.0,105.6205,122.2675,138.9145,274427759.4764,138599203.0
854,122.55,126.95,122.2,126.55,117.9617,1043690,0.0,1.0,2016-08-09,UP,122.2567,120.2851,1.2931,0.053,1.2401,59.0279,79.3993,50.5548,7.874,30.1116,60.0,16.6667,105.6176,122.2567,138.8957,274273725.1938,139540530.0
855,124.6,125.9,122.8,123.15,114.7925,782960,0.0,1.0,2016-08-08,DOWN,122.3675,120.2083,1.3436,0.1168,1.2268,38.7171,58.1719,51.2177,7.9084,17.2175,61.6667,18.3333,105.6338,122.3675,139.1012,273405811.8799,138496840.0
856,119.95,124.25,119.65,124.05,115.6314,938979,0.0,1.0,2016-08-05,UP,122.4017,120.0595,1.1798,-0.0178,1.1976,25.9561,39.5125,49.7479,7.9555,3.9043,63.3333,20.0,105.6415,122.4017,139.1618,274011975.1443,139279800.0
857,119.2,121.3,118.3,119.65,111.53,874182,0.0,1.0,2016-08-04,DOWN,122.5667,120.0632,1.427,0.225,1.2021,23.7881,18.467,49.5066,8.0226,-24.4829,65.0,21.6667,105.7117,122.5667,139.4217,273154645.2733,138340821.0
858,118.75,119.1,115.6,117.8,109.8055,1380655,0.0,1.0,2016-08-03,DOWN,122.7317,120.0924,1.7982,0.6524,1.1458,32.4431,19.8888,49.3632,8.1257,-46.878,66.6667,23.3333,105.818,122.7317,139.6453,273242064.3626,137466639.0
859,125.1,125.4,118.2,118.85,110.7843,1552462,0.0,1.0,2016-08-02,UP,122.8575,120.1379,2.2915,1.3088,0.9827,44.8523,33.0085,51.389,8.257,-17.4729,68.3333,25.0,105.9519,122.8575,139.7631,272887035.1794,138847294.0
860,127.45,127.95,124.05,125.15,116.6567,776562,0.0,1.0,2016-08-01,UP,122.8442,119.9697,2.2414,1.5859,0.6555,57.3124,44.4321,52.1681,8.3584,27.8125,70.0,26.6667,105.9444,122.8442,139.744,274159191.0606,140399756.0
861,124.6,126.0,124.55,125.8,117.2626,935272,0.0,1.0,2016-07-29,UP,122.6858,119.7162,1.9055,1.6465,0.259,69.3885,57.1162,51.2873,8.386,26.1305,71.6667,28.3333,105.7836,122.6858,139.5881,274497692.3673,141176318.0
862,128.2,128.3,123.05,123.7,115.3051,1724091,0.0,1.0,2016-07-28,DOWN,122.61,119.5506,1.7393,1.8918,-0.1526,75.5782,70.3889,52.4878,8.4369,23.0172,73.3333,30.0,105.702,122.61,139.518,273820423.0422,140241046.0
863,126.9,130.5,126.7,127.7,119.0337,1933068,0.0,1.0,2016-07-27,UP,122.52,119.2574,1.1352,1.7607,-0.6255,73.5658,80.6605,52.0896,8.4887,54.4928,75.0,31.6667,105.6746,122.52,139.3654,275117600.2798,141965137.0
864,122.55,125.1,122.0,124.75,116.2839,1162157,0.0,1.0,2016-07-26,DOWN,122.5092,118.9983,0.4801,1.5458,-1.0657,69.93,75.6852,50.7309,8.4932,14.5196,76.6667,33.3333,105.6742,122.5092,139.3442,276033264.8864,140032069.0
865,120.7,122.7,119.65,121.7,113.4409,868527,0.0,1.0,2016-07-25,DOWN,122.5833,118.8779,0.0799,1.532,-1.4522,66.6491,64.3518,50.1396,8.5613,-10.5734,78.3333,35.0,105.7091,122.5833,139.4575,275133529.4199,138869912.0
866,120.55,121.7,119.25,120.6,112.4155,841261,0.0,1.0,2016-07-22,DOWN,122.75,118.8162,-0.2438,1.5914,-1.8352,67.9397,69.7531,50.0918,8.6599,-19.3424,80.0,36.6667,105.7564,122.75,139.7436,274834529.1763,138001385.0
867,123.6,124.8,120.15,120.85,112.6486,1572937,0.0,1.0,2016-07-21,UP,122.8842,118.7574,-0.6381,1.5949,-2.233,65.5609,65.8425,51.0699,8.7726,-7.6406,81.6667,38.3333,105.8351,122.8842,139.9332,274748686.1102,138842646.0
868,116.2,124.9,115.1,123.45,115.0721,3515190,0.0,1.0,2016-07-20,UP,122.9342,118.5933,-1.4426,1.1892,-2.6317,69.0224,68.2235,48.6792,8.8757,-15.7002,83.3333,40.0,105.8594,122.9342,140.0089,275848052.9003,140415583.0
869,116.3,117.3,114.1,116.45,108.5472,1368622,0.0,1.0,2016-07-19,DOWN,123.06,118.6744,-1.695,1.234,-2.929,71.8459,62.6165,48.7108,8.9805,-63.6786,85.0,41.6667,106.0746,123.06,140.0454,273373075.1463,136900393.0
870,116.8,118.95,115.25,117.25,109.2929,1056346,0.0,1.0,2016-07-18,UP,123.1992,118.7549,-2.0027,1.2349,-3.2375,79.1873,76.2272,48.8669,9.0832,-54.8365,86.6667,43.3333,106.301,123.1992,140.0974,272731537.7649,138269015.0
871,116.7,117.6,115.1,116.15,108.2675,972116,0.0,1.0,2016-07-15,DOWN,123.3358,118.8211,-2.4172,1.1291,-3.5463,82.4811,76.6938,48.8347,9.2019,-64.8926,88.3333,45.0,106.5144,123.3358,140.1573,272645887.1472,137212669.0
872,116.05,118.1,115.7,117.25,109.2929,1155867,0.0,1.0,2016-07-14,UP,123.4742,118.893,-2.9009,0.9276,-3.8285,83.9307,84.6408,48.6276,9.3051,-60.3876,90.0,46.6667,106.737,123.4742,140.2113,272801423.3337,138184785.0
873,116.95,118.6,114.75,114.85,107.0557,1214763,0.0,1.0,2016-07-13,DOWN,123.42,118.9894,-3.4099,0.6505,-4.0604,74.5927,86.1087,48.897,9.4173,-70.0363,91.6667,48.3333,106.5664,123.42,140.2736,272464293.4682,137028918.0
874,113.8,117.7,113.35,116.8,108.8734,1422211,0.0,1.0,2016-07-12,UP,123.33,119.0585,-4.1017,0.1214,-4.223,56.7604,81.0426,47.9036,9.5315,-69.8683,93.3333,50.0,106.2826,123.33,140.3774,273615952.8348,138243681.0
875,112.0,113.95,110.5,113.3,105.6109,1286873,0.0,1.0,2016-07-11,DOWN,123.235,119.2368,-4.6042,-0.3508,-4.2534,37.1146,56.6266,47.3283,9.6363,-99.1632,95.0,51.6667,105.9149,123.235,140.5551,272782239.1533,136821470.0
876,106.4,110.95,106.0,110.1,102.6281,1338181,0.0,1.0,2016-07-08,DOWN,123.2217,119.4821,-4.9954,-0.8297,-4.1657,29.8933,32.6118,45.4865,9.6952,-131.2704,96.6667,53.3333,105.8658,123.2217,140.5775,271980270.6953,135534597.0
877,107.3,109.7,105.65,106.0,98.8064,1152601,0.0,1.0,2016-07-07,DOWN,123.3217,119.9256,-4.8518,-0.8935,-3.9583,37.2896,22.1052,45.7392,9.7157,-150.5058,98.3333,55.0,106.2885,123.3217,140.3548,271101666.4667,134196416.0
878,107.5,108.25,103.65,106.15,98.9462,1897786,0.0,1.0,2016-07-06,UP,123.3583,120.3536,-4.6896,-0.9547,-3.7349,47.5519,34.9628,45.7948,9.72,-163.3603,100.0,56.6667,106.4543,123.3583,140.2624,272055053.1224,135349017.0
879,110.5,111.0,108.1,108.2,100.857,1235665,0.0,1.0,2016-07-05,UP,123.3467,120.7893,-4.4348,-0.9386,-3.4962,48.6989,54.8009,46.631,9.7049,-134.7763,0.0,58.3333,106.398,123.3467,140.2954,271890027.5685,137246803.0
